,soil,theta,theta_rel,f,k_mean,k_lo,cs_lo,cf_cs,cs_plant,i_k,i_cs
628,clay,0.31995833333333334,0.9608358358358359,0.3198360000000001,1500,1417.4380597966765,0.9768237284213581,16.654564952175985,1.6268574231820225,3.782173365835166e-13,1.1046053144531325e-10
629,clay,0.333,1.0,0.3198360000000001,1500,1424.1672887822626,0.9787881438347776,16.525703235169257,1.6175162395115699,3.7852889995563055e-13,1.1015980201909638e-10
630,sand,0.028749999999999998,0.22999999999999998,0.3198360000000001,2500,34.718445018529664,0.004335391559523838,7302.661401210193,3.1659896600867192,4.764809394219633e-14,2.002138109511082e-11
631,sand,0.033125,0.265,0.3198360000000001,2500,56.391871030564715,0.01076588833075498,3296.134560564254,3.54858166021769,7.26732349198201e-14,3.060863824869067e-11
632,sand,0.0375,0.3,0.3198360000000001,2500,85.36549946581474,0.022804726706428274,1669.9246962465706,3.80821763182183,1.0171932394993855e-13,4.282875361262487e-11
633,sand,0.041874999999999996,0.33499999999999996,0.3198360000000001,2500,123.9393680458144,0.04345906847754176,906.0179147004288,3.9374694596845528,1.3421363640670613e-13,5.621402792024222e-11
634,sand,0.04625,0.37,0.3198360000000001,2500,175.30971181282285,0.0765120617348917,513.048237099574,3.9254378389939957,1.6928147581755293e-13,6.99644763919888e-11
635,sand,0.050624999999999996,0.40499999999999997,0.3198360000000001,2500,243.5946946185908,0.12592810873801935,299.1333030164788,3.766929110942204,2.0561640436558003e-13,8.286856711018346e-11
636,sand,0.05499999999999999,0.43999999999999995,0.3198360000000001,2500,333.2136272119091,0.19416086593523382,178.95122810223174,3.4745325408502863,2.41392837316841e-13,9.340253556052769e-11
637,sand,0.059375,0.475,0.3198360000000001,2500,446.9258376933547,0.2793982075854725,110.56402511946641,3.0891390441814073,2.7441338444118094e-13,1.0020699047349426e-10
638,sand,0.06375,0.51,0.3198360000000001,2500,582.7984288161559,0.3739265982478322,71.54015379929051,2.675076634829543,3.0270146971814266e-13,1.0284283393582435e-10
639,sand,0.06812499999999999,0.5449999999999999,0.3198360000000001,2500,732.9340403281166,0.46688296907370935,49.1239834413879,2.293515124184292,3.252957818539859e-13,1.0210576327137866e-10
640,sand,0.0725,0.58,0.3198360000000001,2500,886.4993657268949,0.5498248730904877,35.958980986176556,1.9771142157187784,3.4248580913745714e-13,9.9416155577306e-11
641,sand,0.076875,0.615,0.3198360000000001,2500,1034.3323679129066,0.6193975183846914,27.922700016689245,1.72952510969375,3.552934256337313e-13,9.598985126281732e-11
642,sand,0.08124999999999999,0.6499999999999999,0.3198360000000001,2500,1171.0331032789472,0.6760211370612439,22.779624338479255,1.5399507547126732,3.6484427466664024e-13,9.253628868347343e-11
643,sand,0.08562499999999999,0.6849999999999999,0.3198360000000001,2500,1294.4675379127855,0.7216808728570328,19.32726899963774,1.3948120361601235,3.720603766679963e-13,8.936749696432703e-11
644,sand,0.09,0.72,0.3198360000000001,2500,1404.508279348518,0.7585821169250052,16.9067504373099,1.2825158537057302,3.776117790208971e-13,8.657806973378449e-11
645,sand,0.094375,0.755,0.3198360000000001,2500,1502.022601887923,0.7886367285487687,15.144348422111607,1.1943389395616806,3.8196430791237684e-13,8.416540691039593e-11
646,sand,0.09874999999999999,0.7899999999999999,0.3198360000000001,2500,1588.2670773557177,0.8133597858212949,13.81927963136061,1.124004632116805,3.85438992793817e-13,8.209094638364117e-11
647,sand,0.103125,0.825,0.3198360000000001,2500,1664.5742935220412,0.8339113780025007,12.795662577612074,1.0670448612551515,3.8825881401494173e-13,8.030736912737094e-11
648,sand,0.1075,0.86,0.3198360000000001,2500,1732.2077720869402,0.8511707799180176,11.986600419431209,1.02026440275729,3.905809984178523e-13,7.876941732916548e-11
649,sand,0.11187499999999999,0.8949999999999999,0.3198360000000001,2500,1792.3046274782337,0.865805243430934,11.33455841999216,0.9813520112003455,3.925183871346714e-13,7.743748218962305e-11
650,sand,0.11624999999999999,0.9299999999999999,0.3198360000000001,2500,1845.8611883446426,0.8783245242653919,10.80024424835757,0.9486119391388699,3.9415344398781863e-13,7.627820907885334e-11
651,sand,0.120625,0.965,0.3198360000000001,2500,1893.7382619155394,0.8891216592483489,10.356077111582874,0.9207812464754414,3.955474937531441e-13,7.526398713851761e-11
652,sand,0.125,1.0,0.3198360000000001,2500,1936.674345644384,0.8985027958756096,9.982220905959295,0.8969053393052387,3.9674689296015094e-13,7.437211123235897e-11
653,loam,0.033166666666666664,0.18632958801498126,0.3198360000000001,2500,38.89038329684717,0.0053762698467795245,6062.597742577942,3.2594161436575404,5.271471586780198e-14,2.216469208582546e-11
654,loam,0.03975,0.22331460674157305,0.3198360000000001,2500,78.09076283856642,0.019459491521133215,1932.5758532303357,3.760694342988251,9.484605008841003e-14,3.995111812675199e-11
655,loam,0.04633333333333334,0.2602996254681648,0.3198360000000001,2500,138.426243448527,0.05225435316132615,755.7910927192339,3.949337467513545,1.4493693610974603e-13,6.051616283590633e-11
656,loam,0.05291666666666667,0.2972846441947566,0.3198360000000001,2500,231.30184731689633,0.1167535150746129,325.646394293824,3.802036120517732,1.997659382239214e-13,8.091493063449797e-11
657,loam,0.0595,0.3342696629213483,0.3198360000000001,2500,371.405531727815,0.22321328559589473,149.7782240363067,3.3432489497862035,2.5373259241005405e-13,9.633567499511177e-11
658,loam,0.06608333333333334,0.3712546816479401,0.3198360000000001,2500,565.2171244743361,0.3622387669310961,75.22581290753837,2.7249705709016028,2.9954213550987476e-13,1.0272729017789173e-10
659,loam,0.07266666666666667,0.4082397003745319,0.3198360000000001,2500,793.3519294653905,0.5009119935401667,43.13958401944276,2.1609135031672593,3.326356404871999e-13,1.0120546586909241e-10
660,loam,0.07925,0.4452247191011236,0.3198360000000001,2500,1020.706254086222,0.6133672105587827,28.536632851064848,1.750343489059777,3.5423296883227993e-13,9.632416855864197e-11
661,loam,0.08583333333333333,0.48220973782771537,0.3198360000000001,2500,1224.0644192451764,0.6962291406461387,21.183659659369106,1.4748681160382828,3.6808784771699425e-13,9.117397081343344e-11
662,loam,0.09241666666666667,0.5191947565543071,0.3198360000000001,2500,1396.8587094987154,0.7561233101437392,17.058857163888494,1.2898599546028606,3.772491690298426e-13,8.676997480274042e-11
663,loam,0.099,0.5561797752808989,0.3198360000000001,2500,1540.92279221263,0.7999932363236733,14.522432229534356,1.1617847558596408,3.8357187693983716e-13,8.322233519729379e-11
664,loam,0.10558333333333333,0.5931647940074907,0.3198360000000001,2500,1660.5894452319694,0.8328671728455623,12.84605780541091,1.0699059846603254,3.8811699448922613e-13,8.039925439403579e-11
665,loam,0.11216666666666668,0.6301498127340824,0.3198360000000001,2500,1760.296944449154,0.8580903728857977,11.674520884256712,1.0017793978834875,3.915006054522016e-13,7.81427896852779e-11
666,loam,0.11875000000000001,0.6671348314606742,0.3198360000000001,2500,1843.870580483386,0.8778676832711685,10.819372826685658,0.9497977757809573,3.940941340801324e-13,7.632082949940825e-11
667,loam,0.12533333333333332,0.7041198501872659,0.3198360000000001,2500,1914.415529816624,0.8936742540264392,10.173271099873544,0.9091590461188221,3.961309120880048e-13,7.483239557694924e-11
668,loam,0.13191666666666665,0.7411048689138576,0.3198360000000001,2500,1974.3975841464712,0.9065193951930348,9.671353064651933,0.8767269130866575,3.9776328603717864e-13,7.360221447910385e-11
669,loam,0.13849999999999998,0.7780898876404494,0.3198360000000001,2500,2025.7627696403886,0.9171102128628056,9.272454699132323,0.8503862902881967,3.9909420462665817e-13,7.257429484034368e-11
670,loam,0.14508333333333331,0.8150749063670412,0.3198360000000001,2500,2070.0486424257465,0.925953424756752,8.94935831670409,0.8286688982727475,4.0019536165379e-13,7.170669863392448e-11
671,loam,0.15166666666666664,0.8520599250936328,0.3198360000000001,2500,2108.4756611982634,0.9334197851934042,8.683434022414575,0.8105289119943311,4.0111801269391006e-13,7.096768140519678e-11
672,loam,0.15825,0.8890449438202248,0.3198360000000001,2500,2142.018692260568,0.9397857317287076,8.46154872349712,0.7952042758669854,4.0189965122586534e-13,7.033293102735902e-11
673,loam,0.16483333333333333,0.9260299625468165,0.3198360000000001,2500,2171.461898733719,0.9452609075137786,8.274206775987283,0.7821284206026394,4.0256826066809926e-13,6.978360562513749e-11
674,loam,0.17141666666666666,0.9630149812734082,0.3198360000000001,2500,2197.440609538672,0.9500067481692408,8.114390056057566,0.7708725310532073,4.031450999968687e-13,6.93049346370805e-11
675,loam,0.178,1.0,0.3198360000000001,2500,2220.4732613659944,0.9541492895657124,7.976810989442251,0.7611068538576292,4.036465753775241e-13,6.888521296749378e-11
676,silt,0.05449999999999999,0.1841216216216216,0.3198360000000001,2500,261.5494743113428,0.13946109372453158,266.2022265078903,3.7124853660695876,2.1370042203993022e-13,8.547328931390562e-11
677,silt,0.06599999999999999,0.22297297297297294,0.3198360000000001,2500,564.7750248131631,0.36194270453291677,75.32241003235558,2.726239679904808,2.9946103317860927e-13,1.0272367914736279e-10
678,silt,0.07749999999999999,0.2618243243243243,0.3198360000000001,2500,964.3197860666189,0.5876105521528538,31.32401566233648,1.840632213899018,3.496014761184318e-13,9.767469004328599e-11
679,silt,0.089,0.30067567567567566,0.3198360000000001,2500,1312.7429583365779,0.7280445215542344,18.887970523284427,1.3751283462755093,3.7303483896629955e-13,8.890055658952063e-11
680,silt,0.10049999999999999,0.33952702702702703,0.3198360000000001,2500,1571.4217108782482,0.8086597262862669,14.06306200123091,1.137223186866219,3.8478549484132133e-13,8.249138312335453e-11
681,silt,0.11199999999999999,0.37837837837837834,0.3198360000000001,2500,1758.888265840464,0.8577467141732462,11.689858853442232,1.0026938020689107,3.9145508486872516e-13,7.817404477102092e-11
682,silt,0.12349999999999998,0.4172297297297297,0.3198360000000001,2500,1896.5897189554512,0.8897533708082306,10.330554592717496,0.919164577118884,3.9562860209367804e-13,7.52042391908514e-11
683,silt,0.13499999999999998,0.45608108108108103,0.3198360000000001,2500,1999.9251414840724,0.9118286970904393,9.469727159184757,0.8634768977361384,3.984321621748862e-13,7.308843318794147e-11
684,silt,0.14649999999999996,0.49493243243243235,0.3198360000000001,2500,2079.16055960864,0.927740962655593,8.885126873911318,0.8243096159319567,4.004168400040509e-13,7.15303081741098e-11
685,silt,0.15799999999999997,0.5337837837837838,0.3198360000000001,2500,2141.1263259554535,0.9396181617337708,8.467333045931875,0.7956059911406119,4.0187913504995313e-13,7.034969399745009e-11
686,silt,0.16949999999999996,0.572635135135135,0.3198360000000001,2500,2190.4435532114376,0.9487362438468531,8.156942701904207,0.7738787180278599,4.029909198289145e-13,6.943330758743976e-11
687,silt,0.18099999999999997,0.6114864864864864,0.3198360000000001,2500,2230.306227597401,0.9558994963177312,7.9192166590479385,0.7569975215614911,4.038578805105454e-13,6.870735266460627e-11
688,silt,0.19249999999999995,0.6503378378378377,0.3198360000000001,2500,2262.9701484555767,0.9616364146833506,7.732621041050267,0.7435969974020616,4.045481672054016e-13,6.812215880160435e-11
689,silt,0.20399999999999996,0.689189189189189,0.3198360000000001,2500,2290.061291173006,0.9663065795894388,7.583169198683722,0.7327666290828052,4.0510747077835423e-13,6.764331001616364e-11
690,silt,0.21549999999999997,0.7280405405405405,0.3198360000000001,2500,2312.773799241784,0.9701619655462372,7.461422282021696,0.7238788106896661,4.055674348062779e-13,6.724634444340903e-11
691,silt,0.22699999999999995,0.7668918918918918,0.3198360000000001,2500,2331.9997365244594,0.9733836557734865,7.360804189665982,0.716488649156987,4.059505839172375e-13,6.691348194577142e-11
692,silt,0.23849999999999996,0.8057432432432432,0.3198360000000001,2500,2348.4158808368834,0.9761046588722887,7.276608106882208,0.7102731073915589,4.062733328785839e-13,6.663154175296537e-11
693,silt,0.24999999999999994,0.8445945945945944,0.3198360000000001,2500,2362.5429304688223,0.9784245519921717,7.205386430504518,0.7049926990196858,4.0654788986030814e-13,6.639058069520203e-11
694,silt,0.26149999999999995,0.8834459459459458,0.3198360000000001,2500,2374.786639405203,0.9804191447539937,7.144562850585873,0.7004666199612558,4.0678349753798476e-13,6.618298044314177e-11
695,silt,0.27299999999999996,0.9222972972972973,0.3198360000000001,2500,2385.4668869173165,0.9821470190560975,7.092178153706313,0.6965561632277433,4.069872642246461e-13,6.600282222908756e-11
696,silt,0.2845,0.9611486486486486,0.3198360000000001,2500,2394.83854547804,0.9836540491433825,7.046719218251696,0.6931533892209772,4.0716473363636614e-13,6.58454496741732e-11
697,silt,0.296,1.0,0.3198360000000001,2500,2403.106679415463,0.9849765914513171,7.007001284099207,0.6901732241107039,4.073202836722848e-13,6.570715788628627e-11
698,clay,0.059125,0.17755255255255253,0.3198360000000001,2500,109.80425921575008,0.03537805522008236,1105.0566295282272,3.909475446076772,1.230181672208859e-13,5.16529276909319e-11
699,clay,0.07216666666666667,0.21671671671671672,0.3198360000000001,2500,332.90806198697476,0.19392744449480234,179.22068274642774,3.4755809005628446,2.4128809483867176e-13,9.337588274137909e-11
700,clay,0.08520833333333334,0.2558808808808809,0.3198360000000001,2500,759.1734927762731,0.4818920878450584,46.37038493452785,2.2345521610278665,3.2858643886390247e-13,1.0174577817392783e-10
701,clay,0.09825,0.29504504504504503,0.3198360000000001,2500,1206.293937314088,0.6895600981379453,21.69785696798373,1.496197638022596,3.67026405670412e-13,9.163075464526613e-11
702,clay,0.11129166666666666,0.33420920920920916,0.3198360000000001,2500,1532.6864204188726,0.7976174342819825,14.650639171094868,1.16856052262398,3.832372030095173e-13,8.342102130608615e-11
703,clay,0.12433333333333334,0.37337337337337334,0.3198360000000001,2500,1756.2481500054878,0.857101688409666,11.718692465144724,1.0044111097829174,3.913696030819274e-13,7.823267092959591e-11
704,clay,0.137375,0.4125375375375375,0.3198360000000001,2500,1912.1615469690166,0.8931811513689822,10.192945171844228,0.9104146504428736,3.960678448448439e-13,7.487925449851404e-11
705,clay,0.15041666666666667,0.4517017017017017,0.3198360000000001,2500,2024.2906561187026,0.9168117494213874,9.283516046844031,0.85112365876886,3.9905687997352176e-13,7.260342990159257e-11
706,clay,0.16345833333333332,0.4908658658658658,0.3198360000000001,2500,2107.351049542948,0.9332039341528369,8.691035100661571,0.8110508147797776,4.0109142881459037e-13,7.098912917180579e-11
707,clay,0.1765,0.53003003003003,0.3198360000000001,2500,2170.4956039465055,0.9450828577027055,8.280248805009974,0.7825521203128238,4.0254657065145096e-13,6.980151847445121e-11
708,clay,0.18954166666666666,0.5691941941941941,0.3198360000000001,2500,2219.5827836752187,0.9539902529681186,7.9820600380516185,0.7614807474907574,4.036273580175241e-13,6.890135909749863e-11
709,clay,0.2025833333333333,0.6083583583583583,0.3198360000000001,2500,2258.4809915336195,0.9608549028472235,7.757843940343075,0.7454162385602267,4.044543429830611e-13,6.820207406075756e-11
710,clay,0.21562499999999998,0.6475225225225224,0.3198360000000001,2500,2289.8202974928554,0.9662653806531611,7.584478119797699,0.7328618637481896,4.05102547004664e-13,6.764754391905996e-11
711,clay,0.22866666666666666,0.6866866866866866,0.3198360000000001,2500,2315.43650979462,0.970610428080722,7.447355437706171,0.722848084946128,4.056208355081617e-13,6.720007195162612e-11
712,clay,0.24170833333333333,0.7258508508508508,0.3198360000000001,2500,2336.6413726066826,0.9741557830194266,7.336839493982122,0.7147224622148008,4.060422483030904e-13,6.683355208505295e-11
713,clay,0.25475000000000003,0.7650150150150151,0.3198360000000001,2500,2354.3918435647074,0.9770884420895409,7.246342528937105,0.708031753244634,4.063898315538556e-13,6.652942418632961e-11
714,clay,0.26779166666666665,0.8041791791791791,0.3198360000000001,2500,2369.399076813242,0.9795432920158453,7.171224647923962,0.7024524999412609,4.066800901746885e-13,6.627418910672212e-11
715,clay,0.2808333333333334,0.8433433433433435,0.3198360000000001,2500,2382.2003582002308,0.9816197345872881,7.1081340854942106,0.6977484694413684,4.069251149839757e-13,6.605783125331528e-11
716,clay,0.293875,0.8825075075075075,0.3198360000000001,2500,2393.2076724580556,0.9833924035713966,7.054596298391601,0.6937436410101194,4.0713393888556585e-13,6.587278825110437e-11
717,clay,0.30691666666666667,0.9216716716716716,0.3198360000000001,2500,2402.7411718955123,0.9849182647388377,7.008749465564639,0.690304536161318,4.0731342742061296e-13,6.571326046183799e-11
718,clay,0.31995833333333334,0.9608358358358359,0.3198360000000001,2500,2411.052672751447,0.9862414388097405,6.969169300799046,0.6873283558528724,4.0746887882405384e-13,6.557473791517358e-11
719,clay,0.333,1.0,0.3198360000000001,2500,2418.342431415666,0.9873965472524697,6.934750087066603,0.6847348292028328,4.0760443762376436e-13,6.545366947695982e-11
720,sand,0.028749999999999998,0.22999999999999998,0.3198360000000001,5000,78.37893433614117,0.009734327515045438,1920.936721584817,1.8699027183584263,9.512335920154403e-14,1.9912818122305026e-11
721,sand,0.033125,0.265,0.3198360000000001,5000,137.95308117596824,0.02593306408641033,760.047082034995,1.9710349687102695,1.445979303053565e-13,3.0139340851493576e-11
722,sand,0.0375,0.3,0.3198360000000001,5000,233.4285991699715,0.05998564418744112,320.7948114544359,1.9243083417083056,2.0079743760292845e-13,4.119918000671264e-11
723,sand,0.041874999999999996,0.33499999999999996,0.3198360000000001,5000,393.3594658001553,0.12602308937886514,136.31543914351087,1.7178892770901923,2.602096804270062e-13,5.136190355772258e-11
724,sand,0.04625,0.37,0.3198360000000001,5000,663.7571314372276,0.2387784708993103,57.79694877410539,1.3800667050926654,3.157605965945226e-13,5.767099258288865e-11
725,sand,0.050624999999999996,0.40499999999999997,0.3198360000000001,5000,1070.9411939636996,0.38775785527889484,26.374508581163525,1.0226922881466778,3.580380449880619e-13,5.8045144729249334e-11
726,sand,0.05499999999999999,0.43999999999999995,0.3198360000000001,5000,1552.7289740584968,0.5288825640863559,14.341782186310734,0.7585118536264045,3.840464128830583e-13,5.460589004980206e-11
727,sand,0.059375,0.475,0.3198360000000001,5000,2015.9680501959103,0.6361859554910977,9.346452910638858,0.5946082075407333,3.9884497192589295e-13,5.0592034186858596e-11
728,sand,0.06375,0.51,0.3198360000000001,5000,2418.3769379522896,0.7124713119997059,6.9345878126490526,0.49406948770552417,4.07605077570433e-13,4.723130709562934e-11
729,sand,0.06812499999999999,0.5449999999999999,0.3198360000000001,5000,2755.593415561971,0.7670053679162474,5.598184057336592,0.42938372225603244,4.131685015418636e-13,4.4624525848522194e-11
730,sand,0.0725,0.58,0.3198360000000001,5000,3035.7585588364977,0.8070119128000373,4.776191659593091,0.38544435671078053,4.1693495808350834e-13,4.261926644483818e-11
731,sand,0.076875,0.615,0.3198360000000001,5000,3268.974007632942,0.8371983802783952,4.230241811108752,0.35415515924461927,4.1961911501960464e-13,4.105938342229335e-11
732,sand,0.08124999999999999,0.6499999999999999,0.3198360000000001,5000,3464.2577297388057,0.8605640106542589,3.8462656888266498,0.33099578272185276,4.2161078357248073e-13,3.982632941733646e-11
733,sand,0.08562499999999999,0.6849999999999999,0.3198360000000001,5000,3628.972381508101,0.8790533697629492,3.564140310512559,0.31330695502640293,4.2313672024663703e-13,3.883562609767314e-11
734,sand,0.09,0.72,0.3198360000000001,5000,3768.955198763836,0.8939624372722547,3.349635887705257,0.2994448662147604,4.2433640408782923e-13,3.802753693576793e-11
735,sand,0.094375,0.755,0.3198360000000001,5000,3888.7978846889546,0.9061799143363838,3.182019158862595,0.2883481848794838,4.252997590211612e-13,3.735940305279853e-11
736,sand,0.09874999999999999,0.7899999999999999,0.3198360000000001,5000,3992.1164237956946,0.9163316630361922,3.048082761341615,0.2793054745772111,4.2608709285056674e-13,3.680028423283015e-11
737,sand,0.103125,0.825,0.3198360000000001,5000,4081.7729396287145,0.9248691504618339,2.9390562555052053,0.2718242462188638,4.2674021961713305e-13,3.6327358009330906e-11
738,sand,0.1075,0.86,0.3198360000000001,5000,4160.048373773992,0.932125079252164,2.848909514513829,0.2655540006998447,4.2728896290844743e-13,3.5923509639754844e-11
739,sand,0.11187499999999999,0.8949999999999999,0.3198360000000001,5000,4228.774175113669,0.938349325902185,2.773372663667147,0.2602392369427615,4.277551170390334e-13,3.5575704048058033e-11
740,sand,0.11624999999999999,0.9299999999999999,0.3198360000000001,5000,4289.432142292646,0.9437327511108984,2.7093450919015685,0.2556897697289077,4.281549471032221e-13,3.527387024472922e-11
741,sand,0.120625,0.965,0.3198360000000001,5000,4343.230196277209,0.948423346693936,2.654525668110991,0.2517614118034783,4.2850081658815207e-13,3.5010124709691295e-11
742,sand,0.125,1.0,0.3198360000000001,5000,4391.16013973593,0.9525374191777405,2.6071738297691653,0.24834306311560667,4.2880227627201865e-13,3.477822199127532e-11
743,loam,0.033166666666666664,0.18632958801498126,0.3198360000000001,5000,89.14228027596303,0.012238151154885246,1555.4736829128099,1.903612204893301,1.051860785106008e-13,2.2011779932022336e-11
744,loam,0.03975,0.22331460674157305,0.3198360000000001,5000,207.5900430290283,0.050112182839611275,388.84928879832125,1.9486086657314283,1.8767885594199678e-13,3.8702206505064875e-11
745,loam,0.04633333333333334,0.2602996254681648,0.3198360000000001,5000,463.5498981859897,0.1558536290580036,104.13620729646549,1.62300058234907,2.7841568646751146e-13,5.390106515168356e-11
746,loam,0.05291666666666667,0.2972846441947566,0.3198360000000001,5000,997.8360698865711,0.3631428468816451,29.61712606707232,1.0755247476449223,3.5240299882160297e-13,5.834300335125603e-11
747,loam,0.0595,0.3342696629213483,0.3198360000000001,5000,1725.2977746078036,0.5716725151869049,12.065433715681147,0.6897476839064325,3.9035086175672363e-13,5.3120395414110055e-11
748,loam,0.06608333333333334,0.3712546816479401,0.3198360000000001,5000,2372.779310258129,0.7044882594486014,7.154477977896423,0.5040245737911601,4.067450181703931e-13,4.7599507059966706e-11
749,loam,0.07266666666666667,0.4082397003745319,0.3198360000000001,5000,2871.737823210179,0.7841238672424372,5.231696565436522,0.4102298143129062,4.1481068330608466e-13,4.377553512242925e-11
750,loam,0.07925,0.4452247191011236,0.3198360000000001,5000,3248.5723472661625,0.8346606804340981,4.27389874849381,0.35672552375242844,4.1939839118276736e-13,4.119198600613878e-11
751,loam,0.08583333333333333,0.48220973782771537,0.3198360000000001,5000,3536.1679782181436,0.8687668571158744,3.718827768646961,0.32307943127226607,4.222930894349966e-13,3.938839532839506e-11
752,loam,0.09241666666666667,0.5191947565543071,0.3198360000000001,5000,3759.3993372932046,0.8929670230259237,3.3636106952396956,0.30035934291463484,4.242571401632115e-13,3.8081739932878955e-11
753,loam,0.099,0.5561797752808989,0.3198360000000001,5000,3935.6818050586603,0.910829138546619,3.1200908107722376,0.2841869625362899,4.256617969651433e-13,3.710378162137446e-11
754,loam,0.10558333333333333,0.5931647940074907,0.3198360000000001,5000,4077.1277819546212,0.9244328383909715,2.9445498445696408,0.27220385705992073,4.2670703808862863e-13,3.6351586443615974e-11
755,loam,0.11216666666666668,0.6301498127340824,0.3198360000000001,5000,4192.262066334342,0.9350593140229141,2.813096210003393,0.2630411812406232,4.27509238611015e-13,3.575970451752766e-11
756,loam,0.11875000000000001,0.6671348314606742,0.3198360000000001,5000,4287.186878140929,0.943535287544262,2.711672518391206,0.255855870936612,4.2814033583046854e-13,3.528495794102745e-11
757,loam,0.12533333333333332,0.7041198501872659,0.3198360000000001,5000,4366.348308532501,0.9504152372563809,2.6315150724615406,0.2501032021937278,4.2864699333390703e-13,3.489791219690525e-11
758,loam,0.13191666666666665,0.7411048689138576,0.3198360000000001,5000,4433.041347943638,0.9560833210253364,2.5669007531042705,0.24541709967703684,4.2906069243044345e-13,3.45779192144695e-11
759,loam,0.13849999999999998,0.7780898876404494,0.3198360000000001,5000,4489.746869902797,0.9608131314687183,2.5139472205847304,0.24154335013570957,4.294033746781066e-13,3.431012946040943e-11
760,loam,0.14508333333333331,0.8150749063670412,0.3198360000000001,5000,4538.360155122575,0.9648041803725624,2.469936052955255,0.2383004629144137,4.2969075784961265e-13,3.408362904733509e-11
761,loam,0.15166666666666664,0.8520599250936328,0.3198360000000001,5000,4580.348516344315,0.968204968887753,2.4329121081863847,0.23555575920132363,4.2993436797119806e-13,3.389024228780087e-11
762,loam,0.15825,0.8890449438202248,0.3198360000000001,5000,4616.861840376359,0.9711280282061475,2.401436566356465,0.23321023575478955,4.301428297932971e-13,3.372374077506718e-11
763,loam,0.16483333333333333,0.9260299625468165,0.3198360000000001,5000,4648.811343284817,0.9736599897763454,2.374429327162358,0.23118868344095564,4.303227119025348e-13,3.3579308093775595e-11
764,loam,0.17141666666666666,0.9630149812734082,0.3198360000000001,5000,4676.926514436868,0.975868489485681,2.351065368289188,0.22943306096344665,4.3047909517902154e-13,3.345316962815029e-11
765,loam,0.178,1.0,0.3198360000000001,5000,4701.796860339806,0.9778069988926531,2.3307047803198557,0.22789794465493185,4.306159642504065e-13,3.334233143298702e-11
766,silt,0.05449999999999999,0.1841216216216216,0.3198360000000001,5000,1175.4427542191017,0.4213851452755612,22.639642649953608,0.9540009107037494,3.6512287770539613e-13,5.7471097087263124e-11
767,silt,0.06599999999999999,0.22297297297297294,0.3198360000000001,5000,2371.6120705956614,0.704281847509196,7.160253703778094,0.5042836707131398,4.0672261624674816e-13,4.760897936436284e-11
768,silt,0.07749999999999999,0.2618243243243243,0.3198360000000001,5000,3161.968695065382,0.8236735211712423,4.467551750513051,0.3679804081359832,4.1843246499303767e-13,4.176303301717234e-11
769,silt,0.089,0.30067567567567566,0.3198360000000001,5000,3652.6198202358355,0.8816221887673196,3.5263764043906405,0.3108931684056307,4.2334535045635353e-13,3.869697103413997e-11
770,silt,0.10049999999999999,0.33952702702702703,0.3198360000000001,5000,3972.1119050379143,0.9143927350399357,3.0732987591876193,0.2810202058008408,4.259376230254064e-13,3.6907345847461553e-11
771,silt,0.11199999999999999,0.37837837837837834,0.3198360000000001,5000,4190.65043760622,0.9349132231696222,2.8148706668364776,0.2631659807937715,4.2749829348562504e-13,3.576786677503951e-11
772,silt,0.12349999999999998,0.4172297297297297,0.3198360000000001,5000,4346.422305739164,0.9486992259318785,2.6513291693156487,0.25153139306203665,4.2852108699981574e-13,3.499459063998118e-11
773,silt,0.13499999999999998,0.45608108108108103,0.3198360000000001,5000,4461.267695902683,0.958447812994698,2.5403199264025678,0.24347640777673932,4.2923229012564346e-13,3.444413448612575e-11
774,silt,0.14649999999999996,0.49493243243243235,0.3198360000000001,5000,4548.332364080356,0.9656157231001965,2.4610611452158984,0.23764393373314477,4.297489972392308e-13,3.4037512502114695e-11
775,silt,0.15799999999999997,0.5337837837837838,0.3198360000000001,5000,4615.892063952628,0.9710508007226755,2.4022640513761138,0.23327204306360738,4.301373331869532e-13,3.372814308085905e-11
776,silt,0.16949999999999996,0.572635135135135,0.3198360000000001,5000,4669.360773284775,0.975275976504262,2.357316054212437,0.22990337167012087,4.3043718678072917e-13,3.348702534936286e-11
777,silt,0.18099999999999997,0.6114864864864864,0.3198360000000001,5000,4712.3986596662535,0.9786290813802021,2.3221115626279274,0.22724859053969143,4.306738961914636e-13,3.3295293375573707e-11
778,silt,0.19249999999999995,0.6503378378378377,0.3198360000000001,5000,4747.5512305732345,0.9813367963145463,2.29398068981005,0.22511676609456277,4.308642405985355e-13,3.314022102555198e-11
779,silt,0.20399999999999996,0.689189189189189,0.3198360000000001,5000,4776.632795554866,0.9835561046712321,2.271120387941402,0.2233774322003063,4.310197188181282e-13,3.301295830501644e-11
780,silt,0.21549999999999997,0.7280405405405405,0.3198360000000001,5000,4800.964580394647,0.9853986730048748,2.25227417333587,0.22193879816483178,4.311484409663482e-13,3.290718899688078e-11
781,silt,0.22699999999999995,0.7668918918918918,0.3198360000000001,5000,4821.527127462618,0.9869457804458778,2.236542895472583,0.22073465734728714,4.3125626901465916e-13,3.281830320225777e-11
782,silt,0.23849999999999996,0.8057432432432432,0.3198360000000001,5000,4839.060479291053,0.9882577821541847,2.2232683114371734,0.21971622105945804,4.3134753054154486e-13,3.27428701012214e-11
